Fecha,Nombre Equipo,co,co2,pm10,pm2_5,pm5,Humedad Relativa,Temperatura
08/02/2023 08:33:59 AM,AirQualityUnit02,9,481,40,30,18,68.4,12.7
08/02/2023 08:40:08 AM,AirQualityUnit02,12,486,61,44,28,68.3,13
08/02/2023 08:42:12 AM,AirQualityUnit02,13,481,34,27,17,68.1,13.1
08/02/2023 08:44:19 AM,AirQualityUnit02,14,472,33,30,19,67.8,13.3
08/02/2023 08:46:23 AM,AirQualityUnit02,15,466,33,30,19,67.5,13.4
08/02/2023 08:52:33 AM,AirQualityUnit02,18,473,41,31,19,66.4,13.9
08/02/2023 08:56:51 AM,AirQualityUnit02,20,471,49,34,23,65.6,14.2
08/02/2023 09:03:14 AM,AirQualityUnit02,23,472,59,47,35,64,14.7
08/02/2023 09:09:30 AM,AirQualityUnit02,26,458,59,47,35,0,0
08/02/2023 09:13:35 AM,AirQualityUnit02,28,437,59,47,35,61,15.7
08/02/2023 09:21:57 AM,AirQualityUnit02,1,418,20,15,11,0,0
08/02/2023 09:24:01 AM,AirQualityUnit02,2,421,121,115,89,59,16.3
08/02/2023 09:40:47 AM,AirQualityUnit02,10,468,18,15,10,57.7,17.3
08/02/2023 09:42:52 AM,AirQualityUnit02,11,450,60,47,33,57.5,17.6
08/02/2023 09:44:59 AM,AirQualityUnit02,12,461,20,19,14,0,0
08/02/2023 09:51:09 AM,AirQualityUnit02,15,443,9,9,5,55.4,18.6
08/02/2023 09:53:15 AM,AirQualityUnit02,16,445,32,26,19,54.7,18.8
08/02/2023 09:55:20 AM,AirQualityUnit02,17,435,77,67,56,0,0
08/02/2023 10:03:33 AM,AirQualityUnit02,21,429,59,45,32,51.8,19.2
08/02/2023 10:05:37 AM,AirQualityUnit02,22,422,59,45,32,51.7,19.2
08/02/2023 10:09:52 AM,AirQualityUnit02,24,450,59,45,32,51.6,19.3
08/02/2023 10:11:55 AM,AirQualityUnit02,25,441,59,45,32,51.6,19.3
08/02/2023 10:20:14 AM,AirQualityUnit02,29,431,59,45,32,50,19.5
08/02/2023 10:26:34 AM,AirQualityUnit02,1,418,39,30,22,50.4,19.5
08/02/2023 10:30:56 AM,AirQualityUnit02,3,422,16,13,9,0,0
08/02/2023 10:41:07 AM,AirQualityUnit02,8,431,13,9,7,49.3,20
08/02/2023 10:43:13 AM,AirQualityUnit02,9,429,9,7,5,49,20.1
08/02/2023 10:45:18 AM,AirQualityUnit02,10,438,9,7,5,0,0
08/02/2023 10:49:26 AM,AirQualityUnit02,12,430,21,11,7,48.1,20.5
08/02/2023 10:55:33 AM,AirQualityUnit02,15,452,21,11,7,45.7,20.5
08/02/2023 11:06:02 AM,AirQualityUnit02,20,473,21,11,7,46.7,20.7
08/02/2023 11:08:08 AM,AirQualityUnit02,21,462,21,11,7,0,0
08/02/2023 11:12:14 AM,AirQualityUnit02,23,458,21,11,7,46.9,21.2
08/02/2023 11:14:18 AM,AirQualityUnit02,24,497,21,11,7,46.1,21.3
08/02/2023 02:30:41 PM,AirQualityUnit02,25,471,10,8,5,40.1,21.9
08/02/2023 02:45:07 PM,AirQualityUnit02,1,484,8,2,1,0,0
08/02/2023 02:47:12 PM,AirQualityUnit02,2,471,5,4,3,39.7,22.4
08/02/2023 02:49:24 PM,AirQualityUnit02,3,477,6,5,3,39.5,22.5
08/02/2023 02:55:25 PM,AirQualityUnit02,6,462,4,2,1,0,0
08/02/2023 02:59:34 PM,AirQualityUnit02,8,495,11,4,3,0,0
08/02/2023 03:01:39 PM,AirQualityUnit02,9,476,42,28,22,39.2,23.1
08/02/2023 03:05:47 PM,AirQualityUnit02,11,482,618,584,209,38.8,23.3
08/02/2023 03:11:57 PM,AirQualityUnit02,14,500,11,11,9,38.3,23.4
08/02/2023 03:14:03 PM,AirQualityUnit02,15,454,26,19,12,38.5,23.4
08/02/2023 03:16:08 PM,AirQualityUnit02,16,443,26,19,12,38.4,23.5
08/02/2023 03:22:17 PM,AirQualityUnit02,19,514,11,6,5,37.8,23.4
08/02/2023 03:26:23 PM,AirQualityUnit02,21,495,5,3,1,37.9,23.4
08/02/2023 03:28:35 PM,AirQualityUnit02,22,495,5,3,1,37.9,23.3
08/02/2023 03:32:32 PM,AirQualityUnit02,24,487,8,5,3,37.8,23.2
08/02/2023 03:40:40 PM,AirQualityUnit02,28,488,32,25,20,37.5,23.1
08/02/2023 03:44:47 PM,AirQualityUnit02,30,482,32,25,20,37.4,22.6
08/02/2023 03:51:24 PM,AirQualityUnit02,2,437,5,4,3,38.6,22.3
08/02/2023 03:55:47 PM,AirQualityUnit02,4,487,7,5,2,39,22.2
08/02/2023 03:59:56 PM,AirQualityUnit02,6,462,5,4,3,39,22.1
08/02/2023 04:02:01 PM,AirQualityUnit02,7,444,6,6,4,39,22
08/02/2023 04:04:07 PM,AirQualityUnit02,8,456,12,7,5,39.1,21.9
08/02/2023 04:10:21 PM,AirQualityUnit02,11,448,3,3,3,39.1,21.6
08/02/2023 04:12:27 PM,AirQualityUnit02,12,447,3,2,1,39.3,21.5
08/02/2023 04:14:32 PM,AirQualityUnit02,13,431,18,14,11,39.6,21.4
08/02/2023 04:16:40 PM,AirQualityUnit02,14,437,22,13,9,39.9,21.4
08/02/2023 04:18:45 PM,AirQualityUnit02,15,440,7,7,5,0,0
08/02/2023 04:20:50 PM,AirQualityUnit02,16,439,5,5,3,0,0
08/02/2023 04:27:09 PM,AirQualityUnit02,19,430,15,8,7,41.3,21.2
08/02/2023 04:35:19 PM,AirQualityUnit02,23,430,2,2,2,40.8,21.8
08/02/2023 04:37:25 PM,AirQualityUnit02,24,423,38,30,23,40.4,21.8
08/02/2023 04:39:30 PM,AirQualityUnit02,25,418,38,30,23,40.1,21.9
08/02/2023 04:41:36 PM,AirQualityUnit02,26,429,38,30,23,39.8,21.8
08/02/2023 04:45:44 PM,AirQualityUnit02,28,434,38,30,23,39.9,21.6
08/02/2023 04:47:51 PM,AirQualityUnit02,29,428,38,30,23,40.1,21.5
08/02/2023 04:49:57 PM,AirQualityUnit02,30,448,38,30,23,40.4,21.3
08/02/2023 05:02:33 PM,AirQualityUnit02,5,432,72,55,47,42.8,20.3
08/02/2023 05:04:39 PM,AirQualityUnit02,6,435,70,56,51,0,0
08/02/2023 05:10:50 PM,AirQualityUnit02,9,411,3,2,1,43.8,19.9
08/02/2023 05:14:58 PM,AirQualityUnit02,11,425,22,15,10,44,19.7
08/02/2023 05:17:04 PM,AirQualityUnit02,12,431,12,10,8,0,0
08/02/2023 05:19:10 PM,AirQualityUnit02,13,433,10,6,4,44.2,19.5
08/02/2023 05:21:15 PM,AirQualityUnit02,14,436,17,11,8,44.4,19.4
08/02/2023 05:23:20 PM,AirQualityUnit02,15,434,9,7,3,0,0
08/02/2023 05:29:42 PM,AirQualityUnit02,18,415,10,7,5,44.9,19
08/02/2023 05:31:47 PM,AirQualityUnit02,19,409,10,7,5,45.2,18.8
08/02/2023 05:33:53 PM,AirQualityUnit02,20,411,10,7,5,45.5,18.7
08/02/2023 05:35:57 PM,AirQualityUnit02,21,421,10,7,5,0,0
08/02/2023 05:38:03 PM,AirQualityUnit02,22,428,10,7,5,45.9,18.5
08/02/2023 05:42:10 PM,AirQualityUnit02,24,432,10,7,5,0,0
08/02/2023 05:46:17 PM,AirQualityUnit02,26,416,10,7,5,0,0
08/02/2023 05:48:22 PM,AirQualityUnit02,27,426,10,7,5,0,0
08/02/2023 05:50:26 PM,AirQualityUnit02,28,425,10,7,5,47.1,18.2
08/02/2023 05:52:32 PM,AirQualityUnit02,29,428,10,7,5,47.1,18.2
08/02/2023 05:54:36 PM,AirQualityUnit02,30,428,10,7,5,47.2,18.1
08/02/2023 06:11:20 PM,AirQualityUnit02,7,414,26,20,15,48.2,18
08/02/2023 06:26:13 PM,AirQualityUnit02,14,415,11,11,7,48.8,17.8
08/02/2023 06:32:22 PM,AirQualityUnit02,17,450,17,14,8,48.9,17.8
08/02/2023 06:36:27 PM,AirQualityUnit02,19,444,17,14,8,49.1,17.8
08/02/2023 06:42:35 PM,AirQualityUnit02,22,424,17,14,8,0,0
08/02/2023 06:44:41 PM,AirQualityUnit02,23,433,17,14,8,49.2,17.7
08/02/2023 06:46:53 PM,AirQualityUnit02,24,435,17,14,8,49.2,17.7
08/02/2023 06:50:55 PM,AirQualityUnit02,26,433,17,14,8,49.3,17.6
08/02/2023 06:52:59 PM,AirQualityUnit02,27,431,17,14,8,49.5,17.6
08/02/2023 06:55:05 PM,AirQualityUnit02,28,437,17,14,8,49.6,17.6
08/02/2023 06:57:09 PM,AirQualityUnit02,29,435,17,14,8,0,0
08/02/2023 07:03:28 PM,AirQualityUnit02,1,445,15,13,9,0,0
08/02/2023 07:05:32 PM,AirQualityUnit02,2,446,21,16,11,50.3,17.6
08/02/2023 07:09:39 PM,AirQualityUnit02,4,458,46,34,25,50.2,17.6
08/02/2023 07:13:51 PM,AirQualityUnit02,6,450,12,8,6,50.2,17.6
08/02/2023 07:15:52 PM,AirQualityUnit02,7,440,26,25,19,50.1,17.6
08/02/2023 07:20:00 PM,AirQualityUnit02,9,432,18,14,10,50.2,17.6
08/02/2023 07:24:09 PM,AirQualityUnit02,11,427,39,30,20,0,0
08/02/2023 07:26:14 PM,AirQualityUnit02,12,423,9,8,4,50.1,17.6
08/02/2023 07:28:20 PM,AirQualityUnit02,13,432,10,7,5,50.1,17.6
08/02/2023 07:36:31 PM,AirQualityUnit02,17,415,12,11,9,50.7,17.3
08/02/2023 07:38:35 PM,AirQualityUnit02,18,414,7,7,4,51.1,17.3
08/02/2023 07:44:45 PM,AirQualityUnit02,21,433,12,7,5,54.1,16.7
08/02/2023 07:46:48 PM,AirQualityUnit02,22,446,12,7,5,55,16.6
08/02/2023 07:48:54 PM,AirQualityUnit02,23,442,12,7,5,55.7,16.4
08/02/2023 07:50:59 PM,AirQualityUnit02,24,439,12,7,5,56.2,16.2
08/02/2023 07:53:04 PM,AirQualityUnit02,25,437,12,7,5,0,0
08/02/2023 07:57:13 PM,AirQualityUnit02,27,432,12,7,5,58,15.7
08/02/2023 07:59:16 PM,AirQualityUnit02,28,447,12,7,5,58.8,15.6
08/02/2023 08:01:29 PM,AirQualityUnit02,29,473,12,7,5,59.7,15.4
08/02/2023 08:20:06 PM,AirQualityUnit02,7,520,8,6,5,0,0
08/02/2023 08:22:11 PM,AirQualityUnit02,8,523,10,10,6,69.3,13.5
08/02/2023 08:24:17 PM,AirQualityUnit02,9,529,3,3,1,70.1,13.3
08/02/2023 08:32:34 PM,AirQualityUnit02,13,532,4,4,3,0,0
08/02/2023 08:34:40 PM,AirQualityUnit02,14,541,30,18,13,74.2,12.7
08/02/2023 08:38:46 PM,AirQualityUnit02,16,555,25,20,17,74.8,12.6
08/02/2023 08:42:54 PM,AirQualityUnit02,18,552,9,6,4,75.4,12.4
08/02/2023 08:44:59 PM,AirQualityUnit02,19,546,4,4,3,0,0
08/02/2023 08:49:07 PM,AirQualityUnit02,21,558,7,6,3,76.1,12.3
08/02/2023 08:51:15 PM,AirQualityUnit02,22,554,6,4,2,0,0
08/02/2023 08:57:24 PM,AirQualityUnit02,25,552,6,6,5,77.4,12.3
08/02/2023 08:59:27 PM,AirQualityUnit02,26,557,12,9,6,77.6,12.3
08/02/2023 09:01:32 PM,AirQualityUnit02,27,562,9,9,7,0,0
08/02/2023 09:03:37 PM,AirQualityUnit02,28,570,9,9,7,78.3,12.3
08/02/2023 09:05:42 PM,AirQualityUnit02,29,561,9,9,7,78.8,12.3
08/02/2023 09:07:50 PM,AirQualityUnit02,30,560,9,9,7,79.1,12.2
08/02/2023 09:16:10 PM,AirQualityUnit02,3,554,9,8,6,79.8,12.1
08/02/2023 09:20:33 PM,AirQualityUnit02,5,549,5,5,3,79.8,12.1
08/02/2023 09:22:39 PM,AirQualityUnit02,6,562,5,5,3,80,12.1
08/02/2023 09:24:44 PM,AirQualityUnit02,7,557,5,5,3,80.1,12.1
08/02/2023 09:28:53 PM,AirQualityUnit02,9,560,4,3,2,80.3,12.1
08/02/2023 09:30:58 PM,AirQualityUnit02,10,548,3,2,1,80.2,12
08/02/2023 09:33:04 PM,AirQualityUnit02,11,565,1,1,0,80.1,12
08/02/2023 09:35:08 PM,AirQualityUnit02,12,567,3,3,2,80.2,12
08/02/2023 09:37:14 PM,AirQualityUnit02,13,569,3,3,1,80.6,11.9
08/02/2023 09:39:19 PM,AirQualityUnit02,14,576,4,4,2,80.9,11.9
08/02/2023 09:41:26 PM,AirQualityUnit02,15,576,6,5,3,81,11.9
08/02/2023 09:47:47 PM,AirQualityUnit02,18,552,5,3,2,80.8,11.9
08/02/2023 09:51:53 PM,AirQualityUnit02,20,555,10,8,5,80.9,11.9
08/02/2023 09:54:01 PM,AirQualityUnit02,21,560,6,6,3,0,0
08/02/2023 09:56:05 PM,AirQualityUnit02,22,558,9,7,3,81.2,12
08/02/2023 09:58:11 PM,AirQualityUnit02,23,556,10,7,5,81.2,12
08/02/2023 10:02:31 PM,AirQualityUnit02,25,550,7,7,4,0,0
08/02/2023 10:04:36 PM,AirQualityUnit02,26,537,7,7,4,0,0
08/02/2023 10:06:43 PM,AirQualityUnit02,27,540,5,3,1,0,0
08/02/2023 10:10:56 PM,AirQualityUnit02,29,540,2,2,2,80.6,12.1
08/02/2023 10:19:24 PM,AirQualityUnit02,2,501,4,3,2,0,0
08/02/2023 10:23:30 PM,AirQualityUnit02,4,493,3,3,1,80.8,12.1
08/02/2023 10:27:38 PM,AirQualityUnit02,6,486,3,3,3,80.7,12.1
08/02/2023 10:31:45 PM,AirQualityUnit02,8,480,4,4,3,80.7,12.1
08/02/2023 10:35:51 PM,AirQualityUnit02,10,463,10,10,7,81,12.1
08/02/2023 10:42:14 PM,AirQualityUnit02,13,470,16,8,5,81.5,12.1
08/02/2023 10:44:17 PM,AirQualityUnit02,14,477,16,8,5,81.5,12
08/02/2023 10:46:22 PM,AirQualityUnit02,15,475,14,6,3,81.4,12
08/02/2023 10:48:28 PM,AirQualityUnit02,16,484,6,5,3,81.4,12
08/02/2023 10:52:35 PM,AirQualityUnit02,18,488,1,1,0,81.5,12
08/02/2023 10:54:41 PM,AirQualityUnit02,19,488,4,3,2,81.7,11.9
08/02/2023 10:56:45 PM,AirQualityUnit02,20,494,4,3,2,0,0
08/02/2023 10:58:50 PM,AirQualityUnit02,21,491,5,4,3,81.7,11.9
08/02/2023 11:00:55 PM,AirQualityUnit02,22,486,6,6,4,0,0
08/02/2023 11:03:01 PM,AirQualityUnit02,23,492,6,6,4,81.6,11.9
08/02/2023 11:05:05 PM,AirQualityUnit02,24,482,6,4,2,0,0
08/02/2023 11:07:12 PM,AirQualityUnit02,25,472,17,13,7,81.5,11.8
08/02/2023 11:09:17 PM,AirQualityUnit02,26,478,17,13,7,81.5,11.8
08/02/2023 11:11:20 PM,AirQualityUnit02,27,475,4,4,3,81.5,11.8
08/02/2023 11:13:26 PM,AirQualityUnit02,28,481,6,6,4,0,0
08/02/2023 11:15:31 PM,AirQualityUnit02,29,483,6,6,4,81.7,11.8
08/02/2023 11:21:48 PM,AirQualityUnit02,1,472,9,2,1,0,0
08/02/2023 11:23:53 PM,AirQualityUnit02,2,482,9,2,1,82,11.9
08/02/2023 11:28:08 PM,AirQualityUnit02,4,488,9,2,1,81.8,12
08/02/2023 11:30:13 PM,AirQualityUnit02,5,474,9,2,1,81.7,12
08/02/2023 11:32:17 PM,AirQualityUnit02,6,478,9,2,1,81.6,12
08/02/2023 11:34:22 PM,AirQualityUnit02,7,467,9,2,1,81.5,12
08/02/2023 11:38:28 PM,AirQualityUnit02,9,478,5,5,4,81.5,12
08/02/2023 11:40:34 PM,AirQualityUnit02,10,471,5,5,4,81.5,12.1
08/02/2023 11:42:39 PM,AirQualityUnit02,11,473,11,10,7,81.6,12.1
08/02/2023 11:49:05 PM,AirQualityUnit02,14,473,4,4,2,81.6,12.1
08/02/2023 11:51:12 PM,AirQualityUnit02,15,476,7,3,3,81.5,12.1
08/02/2023 11:55:17 PM,AirQualityUnit02,17,475,9,7,4,81.3,12.1
08/02/2023 11:59:25 PM,AirQualityUnit02,19,458,7,7,4,81.2,12.1
08/03/2023 12:03:36 AM,AirQualityUnit02,21,458,6,6,3,81.1,12
08/03/2023 12:05:40 AM,AirQualityUnit02,22,462,8,8,4,0,0
08/03/2023 12:07:46 AM,AirQualityUnit02,23,465,8,6,4,81.1,12
08/03/2023 12:11:53 AM,AirQualityUnit02,25,464,5,5,3,81.2,12
08/03/2023 12:16:12 AM,AirQualityUnit02,27,465,10,10,5,81.4,12
08/03/2023 12:18:17 AM,AirQualityUnit02,28,458,10,10,5,81.6,12
08/03/2023 12:20:22 AM,AirQualityUnit02,29,459,10,10,5,81.7,12
08/03/2023 12:22:27 AM,AirQualityUnit02,30,457,10,10,5,81.9,11.9
08/03/2023 12:26:43 AM,AirQualityUnit02,1,474,10,9,4,82.6,11.9
08/03/2023 12:28:48 AM,AirQualityUnit02,2,492,12,12,5,82.4,11.8
08/03/2023 12:30:54 AM,AirQualityUnit02,3,493,10,10,6,82.3,11.7
08/03/2023 12:34:59 AM,AirQualityUnit02,5,486,14,12,6,0,0
08/03/2023 12:37:05 AM,AirQualityUnit02,6,483,14,12,6,82.5,11.7
08/03/2023 12:39:10 AM,AirQualityUnit02,7,481,9,9,5,0,0
08/03/2023 12:43:16 AM,AirQualityUnit02,9,475,31,27,17,82.9,11.6
08/03/2023 12:45:21 AM,AirQualityUnit02,10,476,21,20,12,83,11.6
08/03/2023 12:47:27 AM,AirQualityUnit02,11,482,21,20,12,0,0
08/03/2023 12:51:33 AM,AirQualityUnit02,13,489,21,20,12,83.1,11.7
08/03/2023 12:55:40 AM,AirQualityUnit02,15,476,21,20,12,83.1,11.8
08/03/2023 12:57:44 AM,AirQualityUnit02,16,483,21,20,12,83,11.8
08/03/2023 12:59:49 AM,AirQualityUnit02,17,476,21,20,12,83,11.8
08/03/2023 01:01:54 AM,AirQualityUnit02,18,470,21,20,12,83,11.8
08/03/2023 01:03:59 AM,AirQualityUnit02,19,476,21,20,12,83,11.8
08/03/2023 01:10:06 AM,AirQualityUnit02,22,483,21,20,12,82.9,11.8
08/03/2023 01:14:12 AM,AirQualityUnit02,24,487,21,20,12,82.8,11.8
08/03/2023 01:16:16 AM,AirQualityUnit02,25,485,21,20,12,82.8,11.8
08/03/2023 01:20:22 AM,AirQualityUnit02,27,456,21,20,12,82.6,11.8
08/03/2023 01:24:44 AM,AirQualityUnit02,29,456,21,20,12,82.7,11.8
08/03/2023 01:26:49 AM,AirQualityUnit02,30,472,21,20,12,82.7,11.8
08/03/2023 01:31:05 AM,AirQualityUnit02,1,484,17,17,12,82.8,11.9
08/03/2023 01:33:11 AM,AirQualityUnit02,2,482,13,12,9,82.7,11.9
08/03/2023 01:35:15 AM,AirQualityUnit02,3,479,11,11,7,82.7,11.9
08/03/2023 01:37:20 AM,AirQualityUnit02,4,480,13,12,8,82.7,11.9
08/03/2023 01:39:25 AM,AirQualityUnit02,5,474,13,12,8,82.8,11.9
08/03/2023 01:41:29 AM,AirQualityUnit02,6,471,13,12,8,82.8,12
08/03/2023 01:43:34 AM,AirQualityUnit02,7,462,11,9,7,82.8,12
08/03/2023 01:47:42 AM,AirQualityUnit02,9,465,22,22,16,82.7,12
08/03/2023 01:49:46 AM,AirQualityUnit02,10,456,15,13,8,82.6,12
08/03/2023 01:51:53 AM,AirQualityUnit02,11,460,9,9,4,82.5,12
08/03/2023 01:55:58 AM,AirQualityUnit02,13,476,8,7,4,82.2,12
08/03/2023 02:00:15 AM,AirQualityUnit02,15,500,10,8,5,82.2,11.9
08/03/2023 02:02:19 AM,AirQualityUnit02,16,496,10,8,5,82.3,11.9
08/03/2023 02:06:25 AM,AirQualityUnit02,18,481,11,11,6,82.3,11.8
08/03/2023 02:08:30 AM,AirQualityUnit02,19,475,11,11,6,0,0
08/03/2023 02:12:37 AM,AirQualityUnit02,21,466,12,12,7,82.9,11.8
08/03/2023 02:16:43 AM,AirQualityUnit02,23,460,16,13,8,83,11.8
08/03/2023 02:18:49 AM,AirQualityUnit02,24,464,15,13,6,83,11.9
08/03/2023 02:23:02 AM,AirQualityUnit02,26,490,16,14,8,82.8,11.8
08/03/2023 02:25:08 AM,AirQualityUnit02,27,482,10,9,5,0,0
08/03/2023 02:29:15 AM,AirQualityUnit02,29,483,14,9,5,82.8,11.7
08/03/2023 02:31:20 AM,AirQualityUnit02,30,489,14,10,6,0,0
08/03/2023 02:35:40 AM,AirQualityUnit02,1,492,20,11,6,83.2,11.7
08/03/2023 02:37:45 AM,AirQualityUnit02,2,482,16,10,5,83.2,11.6
08/03/2023 02:42:06 AM,AirQualityUnit02,4,468,12,11,4,83.2,11.6
08/03/2023 02:44:11 AM,AirQualityUnit02,5,471,20,14,6,83.2,11.6
08/03/2023 02:46:17 AM,AirQualityUnit02,6,467,12,10,6,83.2,11.6
08/03/2023 02:50:24 AM,AirQualityUnit02,8,468,24,18,10,83.4,11.6
08/03/2023 02:52:29 AM,AirQualityUnit02,9,475,16,13,7,83.4,11.6
08/03/2023 02:54:34 AM,AirQualityUnit02,10,472,14,13,8,0,0
08/03/2023 02:56:41 AM,AirQualityUnit02,11,470,12,12,7,0,0
08/03/2023 02:58:46 AM,AirQualityUnit02,12,476,17,14,7,83.3,11.5
08/03/2023 03:00:51 AM,AirQualityUnit02,13,475,17,14,7,0,0
08/03/2023 03:02:55 AM,AirQualityUnit02,14,479,15,14,8,83.1,11.5
08/03/2023 03:05:02 AM,AirQualityUnit02,15,470,15,13,7,0,0
08/03/2023 03:07:06 AM,AirQualityUnit02,16,466,15,13,7,83,11.5
08/03/2023 03:11:13 AM,AirQualityUnit02,18,453,35,21,9,83.1,11.5
08/03/2023 03:15:20 AM,AirQualityUnit02,20,456,12,11,7,0,0
08/03/2023 03:17:25 AM,AirQualityUnit02,21,455,15,14,9,83.3,11.6
08/03/2023 07:03:32 AM,AirQualityUnit02,5,524,46,37,23,0,0
08/03/2023 07:05:39 AM,AirQualityUnit02,6,528,49,38,26,83.1,12.1
08/03/2023 07:09:45 AM,AirQualityUnit02,8,521,49,35,22,83.3,12.2
08/03/2023 07:11:51 AM,AirQualityUnit02,9,514,30,28,18,83.3,12.3
08/03/2023 07:13:56 AM,AirQualityUnit02,10,514,30,28,18,83,12.3
08/03/2023 07:16:03 AM,AirQualityUnit02,11,509,38,26,16,82.6,12.3
08/03/2023 07:18:07 AM,AirQualityUnit02,12,509,122,117,102,82.3,12.4
08/03/2023 07:20:23 AM,AirQualityUnit02,13,513,122,117,102,82.1,12.4
08/03/2023 07:22:18 AM,AirQualityUnit02,14,511,44,34,23,82.1,12.4
08/03/2023 07:24:23 AM,AirQualityUnit02,15,508,44,34,23,0,0
08/03/2023 07:26:29 AM,AirQualityUnit02,16,510,46,38,23,81.9,12.6
08/03/2023 07:30:39 AM,AirQualityUnit02,18,508,77,62,49,0,0
08/03/2023 07:32:41 AM,AirQualityUnit02,19,496,52,40,27,81.6,12.7
08/03/2023 07:34:46 AM,AirQualityUnit02,20,498,52,40,27,81.4,12.8
08/03/2023 07:36:51 AM,AirQualityUnit02,21,494,37,30,17,81.2,12.9
08/03/2023 07:40:57 AM,AirQualityUnit02,23,489,80,71,51,80.8,13
08/03/2023 07:43:02 AM,AirQualityUnit02,24,492,82,71,48,80.7,13.1
08/03/2023 07:47:08 AM,AirQualityUnit02,26,517,82,71,48,80.4,13.3
08/03/2023 07:49:13 AM,AirQualityUnit02,27,505,82,71,48,80.4,13.4
08/03/2023 07:51:19 AM,AirQualityUnit02,28,503,82,71,48,80.3,13.5
08/03/2023 07:53:23 AM,AirQualityUnit02,29,485,82,71,48,80.2,13.7
08/03/2023 07:55:29 AM,AirQualityUnit02,30,474,82,71,48,79.9,13.8
08/03/2023 07:59:45 AM,AirQualityUnit02,1,480,37,30,17,78.3,14
08/03/2023 08:06:07 AM,AirQualityUnit02,4,506,57,43,27,77.6,14.3
08/03/2023 08:08:13 AM,AirQualityUnit02,5,493,62,45,30,77.2,14.5
08/03/2023 08:12:17 AM,AirQualityUnit02,7,491,38,30,16,0,0
08/03/2023 08:14:22 AM,AirQualityUnit02,8,501,50,36,23,75.9,14.7
08/03/2023 08:16:28 AM,AirQualityUnit02,9,500,40,32,20,75.7,14.9
08/03/2023 08:22:45 AM,AirQualityUnit02,12,483,40,32,20,74.8,15.2
08/03/2023 08:28:53 AM,AirQualityUnit02,15,486,40,32,20,0,0
08/03/2023 08:30:58 AM,AirQualityUnit02,16,481,40,32,20,73.1,15.7
08/03/2023 08:39:08 AM,AirQualityUnit02,20,463,40,32,20,0,0
08/03/2023 08:41:13 AM,AirQualityUnit02,21,458,40,32,20,0,0
08/03/2023 08:45:25 AM,AirQualityUnit02,23,465,40,32,20,0,0
08/03/2023 08:47:30 AM,AirQualityUnit02,24,482,40,32,20,68.8,16.7
08/03/2023 08:55:53 AM,AirQualityUnit02,28,462,40,32,20,66.7,16.7
08/03/2023 08:57:57 AM,AirQualityUnit02,29,470,40,32,20,66.2,16.7
08/03/2023 09:04:14 AM,AirQualityUnit02,1,452,36,28,19,65,16.7
08/03/2023 09:10:29 AM,AirQualityUnit02,4,452,28,22,15,65.7,17.1
08/03/2023 09:12:34 AM,AirQualityUnit02,5,453,28,22,15,65.2,17.2
08/03/2023 09:14:40 AM,AirQualityUnit02,6,463,53,34,21,64.6,17.3
08/03/2023 09:16:45 AM,AirQualityUnit02,7,467,32,23,15,0,0
08/03/2023 09:18:49 AM,AirQualityUnit02,8,474,32,23,15,63.5,17.6
08/03/2023 09:27:05 AM,AirQualityUnit02,12,515,32,23,15,62.1,18.2
08/03/2023 09:29:10 AM,AirQualityUnit02,13,502,32,23,15,61.9,18.3
08/03/2023 09:31:16 AM,AirQualityUnit02,14,447,321,306,205,61.7,18.4
08/03/2023 09:33:22 AM,AirQualityUnit02,15,449,321,306,205,61.4,18.4
08/03/2023 09:35:27 AM,AirQualityUnit02,16,465,22,17,11,61.2,18.4
08/03/2023 09:41:50 AM,AirQualityUnit02,19,467,30,21,14,60.8,18.1
08/03/2023 09:43:56 AM,AirQualityUnit02,20,463,30,21,14,60.7,18.1
08/03/2023 09:48:04 AM,AirQualityUnit02,22,474,61,47,36,61,18.2
08/03/2023 09:54:13 AM,AirQualityUnit02,25,492,24,15,9,61.5,18.4
08/03/2023 10:00:20 AM,AirQualityUnit02,28,441,26,15,11,58.4,18.5
08/03/2023 10:02:26 AM,AirQualityUnit02,29,454,26,15,11,57.9,18.5
08/03/2023 10:04:30 AM,AirQualityUnit02,30,467,26,15,11,57.9,18.6
08/03/2023 10:10:52 AM,AirQualityUnit02,2,483,7,7,4,58.4,19.2
08/03/2023 10:12:57 AM,AirQualityUnit02,3,493,10,9,6,58,19.4
08/03/2023 10:15:02 AM,AirQualityUnit02,4,500,11,7,6,0,0
08/03/2023 10:19:10 AM,AirQualityUnit02,6,497,73,61,45,56,20.2
08/03/2023 10:21:14 AM,AirQualityUnit02,7,505,829,809,419,55.4,20.4
08/03/2023 10:23:25 AM,AirQualityUnit02,8,492,829,809,419,55,20.8
08/03/2023 10:25:20 AM,AirQualityUnit02,9,463,7,4,3,54.8,20.8
08/03/2023 10:29:27 AM,AirQualityUnit02,11,515,36,26,19,53,21.7
08/03/2023 10:35:45 AM,AirQualityUnit02,14,559,25,23,18,51.3,22
08/03/2023 10:41:53 AM,AirQualityUnit02,17,481,25,23,18,51.6,22.7
08/03/2023 10:43:59 AM,AirQualityUnit02,18,491,25,23,18,0,0
08/03/2023 10:46:06 AM,AirQualityUnit02,19,501,25,23,18,49.6,22.9
08/03/2023 10:52:13 AM,AirQualityUnit02,22,522,25,23,18,47.1,22.4
